file_path,filename,project,doc_type,ext,created_at,folder_type
test_workspace\folder_9407_P\-최종(2).png,-최종(2).png,사내 업무 효율화 TF,회의록,.png,2024-09-07 15:52:41,random_folder
test_workspace\보고서_23.png,보고서_23.png,신제품 '퀀텀' 출시,디자인시안,.png,2024-12-17 09:42:41,root
test_workspace\이슈ZZM.png,이슈ZZM.png,기타,결과보고서,.png,2025-05-23 04:19:41,root
test_workspace\folder_3025_M\수정본_1.docx,수정본_1.docx,사내 업무 효율화 TF,기획안,.docx,2024-11-22 04:24:41,random_folder
test_workspace\folder_1249_V\지원요청.xlsx,지원요청.xlsx,내부지원,지원요청,.xlsx,2024-11-30 21:56:41,random_folder
test_workspace\-최종본(1)_44.docx,-최종본(1)_44.docx,사내 업무 효율화 TF,지원요청,.docx,2024-11-12 21:58:41,root
test_workspace\신제품_퀀텀_출시\계약_71.pptx,계약_71.pptx,신제품 '퀀텀' 출시,계약,.pptx,2024-10-01 01:03:41,project_folder
test_workspace\2025_3분기_마케팅_캠페인\피드백.docx,피드백.docx,2025 3분기 마케팅 캠페인,고객문의,.docx,2025-06-24 01:27:41,project_folder
test_workspace\사내_업무_효율화_TF\ver2.docx,ver2.docx,사내 업무 효율화 TF,QnA,.docx,2025-02-11 16:08:41,project_folder
test_workspace\자료.xlsx,자료.xlsx,신제품 '퀀텀' 출시,기획안,.xlsx,2025-04-06 11:47:41,root
test_workspace\참고.txt,참고.txt,협력사,개선안,.txt,2025-01-18 11:55:41,root
test_workspace\_edit.pdf,_edit.pdf,협력사,개선안,.pdf,2025-02-28 14:13:41,root
test_workspace\folder_9583_R\-최종본(2).docx,-최종본(2).docx,2025 3분기 마케팅 캠페인,결과보고서,.docx,2024-10-07 09:58:41,random_folder
test_workspace\-최종수정7uvpd_55.pdf,-최종수정7uvpd_55.pdf,기타,QnA,.pdf,2025-04-20 03:56:41,root
test_workspace\folder_9583_R\첨부.docx,첨부.docx,사내 업무 효율화 TF,개선안,.docx,2025-03-18 03:13:41,random_folder
test_workspace\보고서igz.docx,보고서igz.docx,협력사,예산안,.docx,2025-03-06 00:51:41,root
test_workspace\외부고객\v3.pdf,v3.pdf,외부고객,회의록,.pdf,2025-03-06 22:39:41,project_folder
test_workspace\folder_5723_C\계약.txt,계약.txt,내부지원,개선안,.txt,2025-01-13 22:04:41,random_folder
test_workspace\v1ypzeu7.png,v1ypzeu7.png,내부지원,견적,.png,2025-03-13 21:11:41,root
test_workspace\folder_9407_P\-최종.txt,-최종.txt,내부지원,광고시안,.txt,2024-10-21 17:12:41,random_folder
test_workspace\folder_9156_Q\-최종본klrl.docx,-최종본klrl.docx,협력사,요구사항정의서,.docx,2025-07-27 18:59:41,random_folder
test_workspace\folder_1249_V\_last.pptx,_last.pptx,협력사,광고시안,.pptx,2024-10-28 00:47:41,random_folder
test_workspace\folder_7956_W\참고.pptx,참고.pptx,내부지원,개선안,.pptx,2024-09-05 19:19:41,random_folder
test_workspace\사내_업무_효율화_TF\ver218otp4.pptx,ver218otp4.pptx,사내 업무 효율화 TF,설문결과,.pptx,2025-01-03 15:01:41,project_folder
test_workspace\기타\-최종(2).pptx,-최종(2).pptx,기타,설문결과,.pptx,2025-02-18 03:42:41,project_folder
test_workspace\folder_9407_P\결과.jpg,결과.jpg,2025 3분기 마케팅 캠페인,발표자료,.jpg,2025-04-14 01:40:41,random_folder
test_workspace\folder_3455_\최종본nrg.png,최종본nrg.png,내부지원,디자인시안,.png,2024-10-22 09:54:41,random_folder
test_workspace\(최종)5jd.docx,(최종)5jd.docx,협력사,캠페인제안서,.docx,2025-07-20 01:59:41,root
test_workspace\folder_1249_V\견적.pdf,견적.pdf,기타,결과보고서,.pdf,2025-03-25 02:26:41,random_folder
test_workspace\자료.xlsx,자료.xlsx,외부고객,결과보고서,.xlsx,2024-09-07 19:02:41,root
test_workspace\folder_9694_O\(1).pptx,(1).pptx,사내 업무 효율화 TF,피드백,.pptx,2025-07-07 17:46:41,random_folder
test_workspace\folder_2228_^\(1)yb7toa_98.xlsx,(1)yb7toa_98.xlsx,사내 업무 효율화 TF,기획안,.xlsx,2024-12-19 07:32:41,random_folder
test_workspace\v1i1p.png,v1i1p.png,기타,QnA,.png,2025-01-15 06:30:41,root
test_workspace\-최종(1)@#.docx,-최종(1)@#.docx,내부지원,발표자료,.docx,2024-10-17 13:33:41,root
test_workspace\folder_9407_P\고객문의.docx,고객문의.docx,내부지원,이슈,.docx,2024-10-02 19:42:41,random_folder
test_workspace\folder_9941_A\-최종본xma0.txt,-최종본xma0.txt,사내 업무 효율화 TF,계약,.txt,2024-12-22 05:53:41,random_folder
test_workspace\folder_9952_J\회의.png,회의.png,사내 업무 효율화 TF,광고시안,.png,2025-02-07 18:20:41,random_folder
test_workspace\folder_1478_S\피드백u9etg0.pptx,피드백u9etg0.pptx,신제품 '퀀텀' 출시,계약,.pptx,2025-02-16 08:28:41,random_folder
test_workspace\folder_9583_R\QnA.xlsx,QnA.xlsx,신제품 '퀀텀' 출시,피드백,.xlsx,2025-05-31 08:48:41,random_folder
test_workspace\folder_4967_L\-최종.xlsx,-최종.xlsx,내부지원,결과보고서,.xlsx,2024-12-03 01:51:41,random_folder
test_workspace\외부고객\-최종_5.png,-최종_5.png,외부고객,기획안,.png,2025-05-07 10:47:41,project_folder
test_workspace\_복사본.pdf,_복사본.pdf,신제품 '퀀텀' 출시,설문결과,.pdf,2025-08-02 11:23:41,root
test_workspace\folder_6611_E\v2.jpg,v2.jpg,협력사,개선안,.jpg,2025-05-26 07:25:41,random_folder
test_workspace\참고.txt,참고.txt,기타,발표자료,.txt,2025-02-28 21:21:41,root
test_workspace\folder_2228_^\결과.xlsx,결과.xlsx,신제품 '퀀텀' 출시,QnA,.xlsx,2024-10-09 07:13:41,random_folder
test_workspace\신제품_퀀텀_출시\보고서.txt,보고서.txt,신제품 '퀀텀' 출시,기획안,.txt,2024-08-21 16:03:41,project_folder
test_workspace\수정본_7.docx,수정본_7.docx,신제품 '퀀텀' 출시,설문결과,.docx,2024-11-29 20:44:41,root
test_workspace\folder_4687_T\-최종본(2).png,-최종본(2).png,2025 3분기 마케팅 캠페인,기획안,.png,2024-10-07 04:37:41,random_folder
test_workspace\folder_7956_W\-vers8.pptx,-vers8.pptx,2025 3분기 마케팅 캠페인,결과보고서,.pptx,2025-06-17 15:03:41,random_folder
test_workspace\수정본@#.png,수정본@#.png,외부고객,회의록,.png,2025-02-03 17:02:41,root
test_workspace\folder_5266_H\-최종본(최종).jpg,-최종본(최종).jpg,신제품 '퀀텀' 출시,요구사항정의서,.jpg,2025-02-18 09:59:41,random_folder
test_workspace\folder_3455_\-최종본9f9am9.png,-최종본9f9am9.png,사내 업무 효율화 TF,피드백,.png,2025-06-11 05:37:41,random_folder
test_workspace\folder_2999_D\계약.docx,계약.docx,신제품 '퀀텀' 출시,발표자료,.docx,2024-09-02 06:05:41,random_folder
test_workspace\-최종수정.pdf,-최종수정.pdf,신제품 '퀀텀' 출시,광고시안,.pdf,2025-02-13 12:46:41,root
test_workspace\내부지원\견적.xlsx,견적.xlsx,내부지원,개발일정,.xlsx,2024-11-02 15:57:41,project_folder
test_workspace\계약.txt,계약.txt,외부고객,개발일정,.txt,2024-12-02 10:22:41,root
test_workspace\folder_9952_J\(최종).png,(최종).png,신제품 '퀀텀' 출시,광고시안,.png,2025-05-06 00:57:41,random_folder
test_workspace\기타\-최종본(2).docx,-최종본(2).docx,기타,설문결과,.docx,2025-01-17 09:54:41,project_folder
test_workspace\사내_업무_효율화_TF\참고6z.jpg,참고6z.jpg,사내 업무 효율화 TF,캠페인제안서,.jpg,2024-09-09 14:02:41,project_folder
test_workspace\folder_9156_Q\참고@#_51.docx,참고@#_51.docx,기타,개선안,.docx,2025-06-11 20:39:41,random_folder
test_workspace\folder_7956_W\-최종본(최종).docx,-최종본(최종).docx,사내 업무 효율화 TF,디자인시안,.docx,2025-04-17 17:22:41,random_folder
test_workspace\folder_6933_X\_EDIT.xlsx,_EDIT.xlsx,신제품 '퀀텀' 출시,개선안,.xlsx,2025-02-17 14:32:41,random_folder
test_workspace\folder_1249_V\-최종본(2)ubzq.pptx,-최종본(2)ubzq.pptx,신제품 '퀀텀' 출시,발표자료,.pptx,2024-08-30 05:41:41,random_folder
test_workspace\folder_9941_A\-사본o5.docx,-사본o5.docx,외부고객,고객문의,.docx,2024-12-24 22:48:41,random_folder
test_workspace\-최종본yqysh.docx,-최종본yqysh.docx,기타,회의록,.docx,2025-02-14 03:59:41,root
test_workspace\folder_8983_[\QnA.pptx,QnA.pptx,기타,개발일정,.pptx,2024-12-19 16:43:41,random_folder
test_workspace\-최종본z7w.pptx,-최종본z7w.pptx,사내 업무 효율화 TF,예산안,.pptx,2025-06-15 14:32:41,root
test_workspace\2025_3분기_마케팅_캠페인\(1).pptx,(1).pptx,2025 3분기 마케팅 캠페인,디자인시안,.pptx,2024-11-27 08:33:41,project_folder
test_workspace\신제품_퀀텀_출시\_복사본qty4.jpg,_복사본qty4.jpg,신제품 '퀀텀' 출시,계약,.jpg,2025-04-22 20:23:41,project_folder
test_workspace\_복사본dgs5.xlsx,_복사본dgs5.xlsx,협력사,캠페인제안서,.xlsx,2025-04-29 17:42:41,root
test_workspace\folder_9407_P\첨부.txt,첨부.txt,사내 업무 효율화 TF,설문결과,.txt,2024-11-09 12:24:41,random_folder
test_workspace\folder_9156_Q\보고서Z0.pptx,보고서Z0.pptx,내부지원,QnA,.pptx,2024-11-27 17:18:41,random_folder
test_workspace\folder_9941_A\_last.docx,_last.docx,내부지원,결과보고서,.docx,2024-09-05 21:42:41,random_folder
test_workspace\QNA.txt,QNA.txt,사내 업무 효율화 TF,개발일정,.txt,2024-10-24 02:08:41,root
test_workspace\-ver.txt,-ver.txt,기타,견적,.txt,2024-11-14 21:40:41,root
test_workspace\-ver.pptx,-ver.pptx,내부지원,요구사항정의서,.pptx,2025-04-09 18:40:41,root
test_workspace\folder_2999_D\보고서.jpg,보고서.jpg,2025 3분기 마케팅 캠페인,예산안,.jpg,2025-07-04 19:40:41,random_folder
test_workspace\folder_9952_J\-최종(2)6ty.png,-최종(2)6ty.png,2025 3분기 마케팅 캠페인,고객문의,.png,2024-09-09 13:25:41,random_folder
test_workspace\신제품_퀀텀_출시\-최종본(1)tgng1y.docx,-최종본(1)tgng1y.docx,신제품 '퀀텀' 출시,QnA,.docx,2024-10-15 20:09:41,project_folder
test_workspace\외부고객\ver2dhf2@#.docx,ver2dhf2@#.docx,외부고객,피드백,.docx,2025-06-05 18:41:41,project_folder
test_workspace\회의_27.docx,회의_27.docx,내부지원,발표자료,.docx,2025-06-01 06:01:41,root
test_workspace\folder_9156_Q\QnA.docx,QnA.docx,기타,개발일정,.docx,2024-11-30 22:51:41,random_folder
test_workspace\draft.pdf,draft.pdf,협력사,개발일정,.pdf,2024-09-17 06:44:41,root
test_workspace\folder_8983_[\보고서.pdf,보고서.pdf,2025 3분기 마케팅 캠페인,결과보고서,.pdf,2024-10-24 11:26:41,random_folder
test_workspace\folder_6063_N\V1.png,V1.png,사내 업무 효율화 TF,결과보고서,.png,2025-07-19 21:45:41,random_folder
test_workspace\folder_7956_W\-VER_2.docx,-VER_2.docx,신제품 '퀀텀' 출시,개선안,.docx,2024-09-11 12:03:41,random_folder
test_workspace\folder_9952_J\(1)USA.xlsx,(1)USA.xlsx,사내 업무 효율화 TF,견적,.xlsx,2025-04-09 02:35:41,random_folder
test_workspace\-최종_15.txt,-최종_15.txt,신제품 '퀀텀' 출시,계약,.txt,2025-04-23 22:10:41,root
test_workspace\V3.pdf,V3.pdf,신제품 '퀀텀' 출시,지원요청,.pdf,2025-08-15 12:15:41,root
test_workspace\folder_6561_Y\drafteec7hf.docx,drafteec7hf.docx,사내 업무 효율화 TF,개발일정,.docx,2025-06-19 06:05:41,random_folder
test_workspace\folder_3025_M\회의ho6.pdf,회의ho6.pdf,외부고객,디자인시안,.pdf,2025-01-23 10:36:41,random_folder
test_workspace\final.txt,final.txt,2025 3분기 마케팅 캠페인,디자인시안,.txt,2025-02-25 10:23:41,root
test_workspace\외부고객\-최종수정6fth.pdf,-최종수정6fth.pdf,외부고객,계약,.pdf,2024-10-11 21:44:41,project_folder
test_workspace\folder_3025_M\v3.jpg,v3.jpg,외부고객,발표자료,.jpg,2025-08-08 17:04:41,random_folder
test_workspace\_복사본@#.pdf,_복사본@#.pdf,신제품 '퀀텀' 출시,설문결과,.pdf,2025-04-26 04:02:41,root
test_workspace\협력사\계약.txt,계약.txt,협력사,회의록,.txt,2025-01-08 11:44:41,project_folder
test_workspace\folder_4493_I\자료@#.pptx,자료@#.pptx,사내 업무 효율화 TF,디자인시안,.pptx,2024-10-07 02:29:41,random_folder
test_workspace\2025_3분기_마케팅_캠페인\ver2o3heii.pdf,ver2o3heii.pdf,2025 3분기 마케팅 캠페인,이슈,.pdf,2025-05-04 10:15:41,project_folder
test_workspace\folder_5266_H\_EDITVJ1.png,_EDITVJ1.png,2025 3분기 마케팅 캠페인,회의록,.png,2025-08-13 15:31:41,random_folder
test_workspace\(1).pptx,(1).pptx,사내 업무 효율화 TF,피드백,.pptx,2024-08-20 08:34:41,root
test_workspace\folder_2614_K\(1).pptx,(1).pptx,외부고객,견적,.pptx,2024-10-27 01:51:41,random_folder
test_workspace\신제품_퀀텀_출시\(최종).jpg,(최종).jpg,신제품 '퀀텀' 출시,계약,.jpg,2025-02-28 19:17:41,project_folder
test_workspace\folder_9583_R\계약.docx,계약.docx,신제품 '퀀텀' 출시,피드백,.docx,2024-12-28 08:22:41,random_folder
test_workspace\folder_9941_A\-사본.pdf,-사본.pdf,기타,고객문의,.pdf,2024-10-11 15:01:41,random_folder
test_workspace\folder_6933_X\-최종본(최종).xlsx,-최종본(최종).xlsx,신제품 '퀀텀' 출시,설문결과,.xlsx,2025-01-08 02:52:41,random_folder
test_workspace\folder_2999_D\이슈@#.jpg,이슈@#.jpg,외부고객,회의록,.jpg,2024-10-18 23:48:41,random_folder
test_workspace\사내_업무_효율화_TF\-최종.jpg,-최종.jpg,사내 업무 효율화 TF,기획안,.jpg,2024-10-27 16:36:41,project_folder
test_workspace\-최종본(1).png,-최종본(1).png,내부지원,디자인시안,.png,2025-03-16 14:38:41,root
test_workspace\2025_3분기_마케팅_캠페인\VER2.docx,VER2.docx,2025 3분기 마케팅 캠페인,QnA,.docx,2025-03-12 21:25:41,project_folder
test_workspace\자료.pptx,자료.pptx,협력사,지원요청,.pptx,2024-12-25 18:47:41,root
test_workspace\folder_2614_K\-최종(1).xlsx,-최종(1).xlsx,내부지원,계약,.xlsx,2024-08-22 05:08:41,random_folder
test_workspace\기타\최종본o9et_72.txt,최종본o9et_72.txt,기타,견적,.txt,2024-10-19 01:27:41,project_folder
test_workspace\folder_4555_G\-최종본2v.jpg,-최종본2v.jpg,사내 업무 효율화 TF,견적,.jpg,2025-03-19 01:59:41,random_folder
test_workspace\folder_6561_Y\회의.xlsx,회의.xlsx,사내 업무 효율화 TF,캠페인제안서,.xlsx,2024-09-28 10:19:41,random_folder
test_workspace\folder_4967_L\(1).png,(1).png,사내 업무 효율화 TF,캠페인제안서,.png,2025-06-23 05:42:41,random_folder
test_workspace\최종본.txt,최종본.txt,2025 3분기 마케팅 캠페인,회의록,.txt,2025-03-21 13:51:41,root
test_workspace\folder_5723_C\QnA.png,QnA.png,신제품 '퀀텀' 출시,광고시안,.png,2024-08-28 05:25:41,random_folder
test_workspace\외부고객\v1.txt,v1.txt,외부고객,계약,.txt,2025-01-18 17:59:41,project_folder
test_workspace\고객문의_78.pptx,고객문의_78.pptx,내부지원,QnA,.pptx,2025-03-03 05:33:41,root
test_workspace\기타\ver2.pptx,ver2.pptx,기타,요구사항정의서,.pptx,2024-12-14 14:08:41,project_folder
test_workspace\ver2.pptx,ver2.pptx,외부고객,계약,.pptx,2024-08-30 13:01:41,root
test_workspace\기타\-최종ev_8.jpg,-최종ev_8.jpg,기타,피드백,.jpg,2024-10-18 23:21:41,project_folder
test_workspace\folder_5266_H\draftiw6b12.pptx,draftiw6b12.pptx,협력사,요구사항정의서,.pptx,2024-10-02 13:13:41,random_folder
test_workspace\folder_2614_K\-최종본(1).png,-최종본(1).png,신제품 '퀀텀' 출시,회의록,.png,2025-04-21 19:22:41,random_folder
test_workspace\folder_6611_E\(1).png,(1).png,2025 3분기 마케팅 캠페인,견적,.png,2025-04-29 05:29:41,random_folder
test_workspace\참고93.txt,참고93.txt,2025 3분기 마케팅 캠페인,피드백,.txt,2025-04-13 17:50:41,root
test_workspace\사내_업무_효율화_TF\v1qp6hb.txt,v1qp6hb.txt,사내 업무 효율화 TF,회의록,.txt,2025-07-09 17:12:41,project_folder
test_workspace\folder_8983_[\(1).docx,(1).docx,협력사,요구사항정의서,.docx,2024-12-14 03:30:41,random_folder
test_workspace\folder_4967_L\v2.docx,v2.docx,기타,광고시안,.docx,2025-03-07 01:37:41,random_folder
test_workspace\folder_2614_K\-최종본(최종).pptx,-최종본(최종).pptx,2025 3분기 마케팅 캠페인,계약,.pptx,2024-09-16 10:29:41,random_folder
test_workspace\-최종(1)6l.png,-최종(1)6l.png,기타,기획안,.png,2025-06-27 21:21:41,root
test_workspace\-최종본.png,-최종본.png,사내 업무 효율화 TF,견적,.png,2024-12-29 05:41:41,root
test_workspace\신제품_퀀텀_출시\-ver.jpg,-ver.jpg,신제품 '퀀텀' 출시,광고시안,.jpg,2025-05-31 07:53:41,project_folder
test_workspace\folder_7026_Z\고객문의8RA8.xlsx,고객문의8RA8.xlsx,협력사,개선안,.xlsx,2025-06-21 15:53:41,random_folder
test_workspace\내부지원\_last.pptx,_last.pptx,내부지원,예산안,.pptx,2025-03-01 10:16:41,project_folder
test_workspace\folder_3530_]\-최종(1)hv1w@#.txt,-최종(1)hv1w@#.txt,협력사,회의록,.txt,2025-06-14 03:15:41,random_folder
test_workspace\v2.png,v2.png,내부지원,기획안,.png,2024-08-20 04:48:41,root
test_workspace\folder_2228_^\자료.txt,자료.txt,2025 3분기 마케팅 캠페인,기획안,.txt,2024-10-16 18:52:41,random_folder
test_workspace\사내_업무_효율화_TF\자료.xlsx,자료.xlsx,사내 업무 효율화 TF,QnA,.xlsx,2025-06-27 11:54:41,project_folder
test_workspace\folder_9694_O\_edityf.jpg,_edityf.jpg,2025 3분기 마케팅 캠페인,요구사항정의서,.jpg,2025-06-22 23:49:41,random_folder
test_workspace\기타\_edit_13.txt,_edit_13.txt,기타,QnA,.txt,2025-03-18 15:49:41,project_folder
test_workspace\folder_7956_W\최종본mb89nr.png,최종본mb89nr.png,내부지원,디자인시안,.png,2025-02-10 13:18:41,random_folder
test_workspace\v1.docx,v1.docx,협력사,기획안,.docx,2025-04-15 14:55:41,root
test_workspace\-최종수정.pdf,-최종수정.pdf,2025 3분기 마케팅 캠페인,개발일정,.pdf,2025-01-11 06:57:41,root
test_workspace\v3.txt,v3.txt,신제품 '퀀텀' 출시,기획안,.txt,2024-12-23 12:41:41,root
test_workspace\folder_5179_F\-최종본(2).pptx,-최종본(2).pptx,사내 업무 효율화 TF,디자인시안,.pptx,2025-03-13 02:38:41,random_folder
test_workspace\folder_6063_N\보고서@#.jpg,보고서@#.jpg,기타,광고시안,.jpg,2025-06-01 02:49:41,random_folder
test_workspace\신제품_퀀텀_출시\-최종DYL41I.pdf,-최종DYL41I.pdf,신제품 '퀀텀' 출시,요구사항정의서,.pdf,2024-10-30 14:34:41,project_folder
test_workspace\folder_2614_K\고객문의.png,고객문의.png,2025 3분기 마케팅 캠페인,개선안,.png,2025-04-07 02:51:41,random_folder
test_workspace\folder_5179_F\v1.xlsx,v1.xlsx,협력사,기획안,.xlsx,2025-08-04 13:01:41,random_folder
test_workspace\folder_3455_\참고.docx,참고.docx,외부고객,개발일정,.docx,2024-08-25 16:49:41,random_folder
test_workspace\피드백.docx,피드백.docx,2025 3분기 마케팅 캠페인,광고시안,.docx,2024-09-03 01:19:41,root
test_workspace\folder_4687_T\ver2.txt,ver2.txt,내부지원,요구사항정의서,.txt,2024-12-17 23:17:41,random_folder
test_workspace\folder_3530_]\참고.jpg,참고.jpg,사내 업무 효율화 TF,설문결과,.jpg,2025-06-02 23:06:41,random_folder
test_workspace\folder_5179_F\첨부.txt,첨부.txt,신제품 '퀀텀' 출시,계약,.txt,2025-05-30 01:39:41,random_folder
test_workspace\folder_6933_X\-최종본(1).pptx,-최종본(1).pptx,내부지원,피드백,.pptx,2024-09-29 03:42:41,random_folder
